1,淘宝（Taobao）,https://www.taobao.com
2,天猫（Tmall）,https://www.tmall.com
3,京东（JD.com）,https://www.jd.com
4,eBay,https://www.ebay.com
5,Walmart,https://www.walmart.com
6,Best Buy,https://www.bestbuy.com
7,Target,https://www.target.com
8,拼多多（Pinduoduo）,https://www.pinduoduo.com
9,亚马逊（Amazon）,https://www.amazon.com
